month,PfPR U5,PfPR U10,PfPR U15,Cases U5,Cases U10,Cases U15,Cases U115,Severe cases U5,Severe cases U10,Severe cases U15,Pop U5,Pop U10,Pop U15,PfPR_2to10,annualeir,year,Run_Number,x_Temporary_Larval_Habitat,scale_temp_rain,scale_water_veg
7,0.401288446,0.507758621,0.527845036,2.123857021,1.468390793,1.66935695,0.087999515,0,0,0,160.4,116,123.9,0.489930774,14.59975343,2017,0,3.604475727,20,50
8,0.389841008,0.482271548,0.564724919,1.95952931,2.630441077,0.885922305,0.21953566,0,0,0,161.4333333,115.6333333,123.6,0.469706532,19.16299539,2017,0,3.604475727,20,50
9,0.425423383,0.577543242,0.606508067,2.830034629,2.782175332,1.996171772,0.349868208,0,0,0,163.3666667,113.7,121.9,0.551505547,20.36434443,2017,0,3.604475727,20,50
10,0.483418108,0.687281214,0.649354295,2.376398802,3.833138734,2.561763115,0.239144679,0,0,0,163.8333333,114.2666667,118.7333333,0.648101266,28.51598529,2017,0,3.604475727,20,50
11,0.575280899,0.772254335,0.7388355,4.25025516,3.481213979,2.269643947,0.391794395,0.07456588,0,0,163.1666667,115.3333333,117.9333333,0.721252163,34.69006886,2017,0,3.604475727,20,50
12,0.688986233,0.76309795,0.764227642,3.502294406,3.429669723,2.967479661,0.348969221,0,0,0,159.8,117.0666667,118.9,0.767343086,35.22750878,2017,0,3.604475727,20,50
1,0.704406494,0.767627748,0.761074593,2.924309462,3.959463179,2.190625906,0.411036044,0.076955512,0,0,158.1,116.7666667,116.6333333,0.793625749,28.83591126,2018,0,3.604475727,20,50
2,0.636096537,0.73124819,0.720046083,1.838405013,2.219808921,1.682027698,0.195024943,0,0,0,158.8333333,115.1,115.7333333,0.735769829,20.04404551,2018,0,3.604475727,20,50
3,0.545301306,0.681205165,0.664980661,2.076485418,2.513629854,1.737578154,0.410112359,0,0,0,158.2,116.1666667,112.0333333,0.646640927,14.76482933,2018,0,3.604475727,20,50
4,0.475112156,0.653618699,0.56497342,1.715445355,2.36412283,0.754577674,0.259447932,0,0,0,156.0333333,118.3666667,112.8666667,0.603917301,12.19189131,2018,0,3.604475727,20,50
5,0.410151188,0.575083426,0.467585802,1.576673836,1.928531654,1.284834266,0.216040257,0,0,0,154.3333333,119.8666667,113.6333333,0.529338327,12.42278912,2018,0,3.604475727,20,50
6,0.360698125,0.532682398,0.544780546,1.966171153,1.979929507,2.381376073,0.323294951,0,0,0,154.7,122.9,112.4,0.495713411,14.06003487,2018,0,3.604475727,20,50
7,0.38203724,0.516671112,0.499852551,2.398685664,2.823419474,0.538189337,0.302545883,0,0,0,152.1666667,124.9666667,113.0333333,0.488916068,18.41943209,2018,0,3.604475727,20,50
8,0.450587723,0.58567228,0.584922265,2.224640787,3.70756495,2.034320921,0.39065288,0,0,0,153.1333333,124.7,113.6333333,0.570392096,23.25864508,2018,0,3.604475727,20,50
9,0.514478554,0.718857445,0.686920084,2.622468978,4.247553647,2.949715644,0.413486749,0,0,0,153.1,126.0333333,111.3666667,0.681762169,30.08550993,2018,0,3.604475727,20,50
10,0.553496581,0.827631235,0.780966767,3.381866455,4.194306582,1.874622315,0.369345248,0,0.09532515,0,151.1,127.6333333,110.3333333,0.76416819,43.18999015,2018,0,3.604475727,20,50
11,0.645405888,0.812467397,0.812912913,3.25602144,2.28482008,2.959459506,0.36952121,0,0,0,149.4666667,127.8,111,0.781674036,39.88794853,2018,0,3.604475727,20,50
12,0.686669619,0.8185935,0.759029011,3.475420579,4.180873759,1.83688578,0.390397534,0,0,0,150.5333333,125.1333333,112.6,0.797668354,36.90322666,2018,0,3.604475727,20,50
1,0.643532445,0.763010408,0.681613,2.823377699,2.72751528,1.757448077,0.344786882,0,0,0,155.1333333,124.9,110.7666667,0.773971555,26.9349784,2019,0,3.604475727,20,50
2,0.591222571,0.760246451,0.657031015,2.059561148,2.93329753,1.758506417,0.344522446,0,0,0,159.5,124.4333333,110.7,0.756819233,18.81321435,2019,0,3.604475727,20,50
3,0.520673177,0.734011239,0.694817073,1.971743241,2.246454298,2.448170692,0.064332297,0,0,0,160.4333333,124.5666667,109.3333333,0.705143907,15.62510244,2019,0,3.604475727,20,50
4,0.458494799,0.65411701,0.674503817,1.637772828,2.669284858,1.448854961,0.256275237,0,0,0,163.4333333,123.0666667,109.1666667,0.625705999,12.17516013,2019,0,3.604475727,20,50
5,0.405924413,0.601187264,0.590277778,1.71501524,1.969778687,0.991847835,0.341920376,0,0,0,163.1666667,123.5333333,110.4,0.567246957,13.43274654,2019,0,3.604475727,20,50
6,0.390951511,0.576620559,0.561190404,1.629133642,3.266883686,2.54934708,0.450405445,0,0,0,164.3,122.9,109.7666667,0.540368821,13.87930958,2019,0,3.604475727,20,50
7,0.38120316,0.60298103,0.54654011,2.070083052,1.780487761,1.452847525,0.321623683,0,0,0,164.5666667,123,108.8666667,0.554809494,17.2160631,2019,0,3.604475727,20,50
8,0.428226294,0.591149974,0.613453193,2.571975067,2.804716513,2.94172354,0.192759063,0.073485002,0,0,165.5666667,125.8,107.5333333,0.576417864,21.1882072,2019,0,3.604475727,20,50
9,0.484452367,0.645067442,0.700490497,3.325411096,3.861412406,3.244941674,0.278429758,0,0,0,168.3,126.0333333,108.7333333,0.622702703,26.62097982,2019,0,3.604475727,20,50
10,0.532820816,0.716365597,0.725941423,2.806031831,3.247506,1.854453124,0.365796143,0,0,0,169.1,123.6333333,111.5333333,0.691421454,37.11615636,2019,0,3.604475727,20,50
11,0.615716245,0.80359086,0.776265167,3.504800938,3.078074023,2.268422663,0.322951684,0,0,0,170.1,122.5333333,112.6333333,0.769973524,40.83641552,2019,0,3.604475727,20,50
12,0.601359223,0.779325121,0.749626084,2.551456422,2.834761687,2.07448405,0.452212388,0,0,0,171.6666667,124.4666667,111.4333333,0.764751433,38.02374077,2019,0,3.604475727,20,50
1,0.621768707,0.733923457,0.706380405,2.553935856,2.755792715,2.207438797,0.344929427,0,0,0,171.5,128.0333333,110.2333333,0.743350657,26.45233853,2020,0,3.604475727,20,50
2,0.584456161,0.683636364,0.720197653,2.138254344,2.370129898,1.352686822,0.471964251,0,0,0,170.7,128.3333333,107.9333333,0.694486983,17.31255324,2020,0,3.604475727,20,50
3,0.490162037,0.640666314,0.643323996,1.548996851,2.509254396,1.24961099,0.192150218,0,0,0,172.8,126.0666667,107.1,0.640866873,12.20681643,2020,0,3.604475727,20,50
4,0.383826879,0.637944876,0.58636644,1.593583912,2.344126225,1.013263397,0.191668125,0,0,0,175.6,124.5666667,108.0666667,0.60133873,9.229513698,2020,0,3.604475727,20,50
5,0.303823696,0.614864865,0.469197262,1.306272395,1.77567561,0.908525229,0.191746445,0,0,0,176.9666667,123.3333333,107.1333333,0.530802738,9.723621135,2020,0,3.604475727,20,50
6,0.281575037,0.54946852,0.488442822,1.016901881,1.79067868,0.666058391,0.213700235,0,0,0,179.4666667,122.3,109.6,0.472501936,10.22244084,2020,0,3.604475727,20,50
7,0.297297297,0.516919797,0.474637681,1.836905949,2.528643727,1.432669096,0.234836519,0,0,0,178.8333333,125.1,110.4,0.456653696,11.75668677,2020,0,3.604475727,20,50
8,0.339153046,0.541655285,0.518026005,1.966010302,2.8912865,1.186465725,0.255542591,0,0,0,179.4666667,122.0333333,112.8,0.484167837,18.09990931,2020,0,3.604475727,20,50
9,0.453542718,0.652232747,0.640610961,3.411852568,3.753721207,2.842168316,0.32015671,0,0,0,178.3,123.1666667,111.3,0.594944513,21.82260153,2020,0,3.604475727,20,50
10,0.561056715,0.711242923,0.745624623,3.37151289,3.345915273,3.083886504,0.341201216,0.202290773,0.098409273,0,180.4333333,123.6333333,110.4666667,0.69455491,35.22383089,2020,0,3.604475727,20,50
11,0.649732126,0.799360512,0.78489426,3.438943148,3.792965591,2.42598182,0.32017543,0.134860516,0,0,180.4333333,125.1,110.3333333,0.781759951,39.13387062,2020,0,3.604475727,20,50
12,0.644892672,0.803450078,0.751661631,3.039415218,2.575797133,2.42598182,0.321378261,0,0,0,180.1333333,127.5333333,110.3333333,0.781013042,34.74561704,2020,0,3.604475727,20,50
1,0.625090514,0.789742281,0.705772812,2.246560544,3.166624174,2.039106086,0.363609741,0.06607531,0,0,184.1333333,130.6333333,107.4,0.784436494,24.48140532,2021,0,3.604475727,20,50
2,0.552747253,0.723325975,0.698473282,2.272893891,1.880058937,1.857506394,0.385269452,0,0,0,182,135.9,104.8,0.713553864,18.76879674,2021,0,3.604475727,20,50
3,0.435454545,0.649382716,0.652338812,0.99545449,2.613580331,0.807522133,0.257783532,0,0,0,183.3333333,135,105.4666667,0.603125913,13.20922201,2021,0,3.604475727,20,50
4,0.367386686,0.626343414,0.538922156,1.098618962,2.006998315,1.035297811,0.237363296,0,0,0,188.2666667,133.3666667,105.7666667,0.557009889,9.721421304,2021,0,3.604475727,20,50
5,0.299929553,0.613963039,0.477566073,1.349947192,2.061088219,1.121696383,0.259971499,0,0,0,189.2666667,129.8666667,108.4666667,0.516043568,11.43883985,2021,0,3.604475727,20,50
6,0.278636121,0.561306533,0.502036979,1.426034406,2.201004982,1.601378858,0.108250789,0,0,0,187.7,132.6666667,106.3666667,0.466090523,10.55829438,2021,0,3.604475727,20,50
7,0.320496894,0.526979324,0.508006279,2.00798589,2.208774626,1.145996824,0.30328209,0,0,0,187.8333333,132.2,106.1666667,0.475851033,13.26462679,2021,0,3.604475727,20,50
8,0.368963068,0.540499621,0.572409488,2.333096713,2.763058394,1.822721601,0.32450214,0.064808242,0,0,187.7333333,132.1,106.8,0.492261393,17.13383639,2021,0,3.604475727,20,50
9,0.435327839,0.642086782,0.583071114,3.269437328,3.57035353,1.722781621,0.34537819,0,0,0,186.0666667,132.9,105.9333333,0.580922816,26.00629199,2021,0,3.604475727,20,50
10,0.505713767,0.73749689,0.708178439,3.244150259,3.905200392,2.261462212,0.367638348,0,0,0,183.7666667,133.9666667,107.6,0.677785664,33.44982456,2021,0,3.604475727,20,50
11,0.605928351,0.803803804,0.743155952,3.584287941,4.475725614,3.031375028,0.324425222,0.066375703,0,0,183.3,133.2,108.3666667,0.781587934,41.56266963,2021,0,3.604475727,20,50
12,0.682679919,0.840248447,0.797696857,3.62782985,2.811180107,2.499221981,0.280918827,0.067182034,0,0,181.1,134.1666667,107.1,0.810529279,38.32276649,2021,0,3.604475727,20,50
1,0.701545336,0.822816759,0.773532153,2.582386911,3.500757307,2.041006565,0.389241066,0.203872651,0,0,179.0333333,132.0666667,107.3,0.80746311,30.0202679,2022,0,3.604475727,20,50
2,0.661365762,0.761633919,0.678932843,2.321796,2.170372225,2.574363731,0.302188054,0,0,0,178.1666667,128.9333333,108.7,0.733995109,19.70120904,2022,0,3.604475727,20,50
3,0.547501893,0.659843316,0.662563131,1.934140772,1.752590403,2.073863626,0.236789335,0,0,0,176.1333333,131.9,105.6,0.628767319,13.31206895,2022,0,3.604475727,20,50
4,0.464929092,0.644667503,0.582567353,1.259103075,2.015056431,0.809825674,0.280040136,0,0,0,173.9333333,132.8333333,105.1666667,0.590287667,12.36919128,2022,0,3.604475727,20,50
5,0.355335743,0.521494371,0.596350832,1.596918471,1.214176096,1.986235626,0.280007083,0,0,0,175.2333333,130.2666667,104.1333333,0.47891351,12.24749051,2022,0,3.604475727,20,50
6,0.348868176,0.49677086,0.577763496,1.458055995,2.168690294,1.172879189,0.280487085,0.069431238,0,0,175.2333333,129.0333333,103.7333333,0.45359069,13.08169562,2022,0,3.604475727,20,50
7,0.339489718,0.538501159,0.594970218,2.084919959,2.725984998,2.415618747,0.366184704,0,0,0,175.0666667,129.4333333,100.7333333,0.467414156,14.89968238,2022,0,3.604475727,20,50
8,0.390568549,0.604362161,0.614433679,2.012740158,3.054780722,1.341463447,0.388160236,0,0,0,175.3,131.4333333,99.76666667,0.540080859,19.59206112,2022,0,3.604475727,20,50
9,0.447031876,0.686328418,0.64440678,2.995800674,3.649087846,3.093220294,0.474053975,0,0,0,174.6333333,133.3666667,98.33333333,0.618627451,25.79921199,2022,0,3.604475727,20,50
10,0.509729832,0.739420935,0.72260274,3.378991254,2.890373707,1.625,0.432618223,0.13791801,0,0,176.4333333,134.7,97.33333333,0.67703683,37.61608398,2022,0,3.604475727,20,50
11,0.627942007,0.797651761,0.804414261,3.711165547,4.194354221,3.098472022,0.325757135,0,0,0,177.0333333,133.4333333,98.16666667,0.770194986,40.37230707,2022,0,3.604475727,20,50
12,0.692176225,0.800301054,0.764626765,3.188378334,3.388108373,2.577336922,0.478545882,0,0,0,175.5333333,132.8666667,99.13333333,0.79058758,40.5323748,2022,0,3.604475727,20,50
1,0.674603175,0.810945274,0.740141557,2.414021268,3.359452873,1.353218779,0.369213363,0,0,0,176.4,134,98.9,0.788537281,29.10379757,2023,0,3.604475727,20,50
2,0.645555556,0.726389235,0.662495773,2.838888824,1.728133611,1.110923231,0.303985726,0.135185182,0,0,180,133.7666667,98.56666667,0.721901437,19.35202552,2023,0,3.604475727,20,50
3,0.555859803,0.669267556,0.634089393,1.865644336,2.113012798,1.21747829,0.304166675,0.066630155,0,0,182.6,132.4333333,99.93333333,0.648180243,14.58787751,2023,0,3.604475727,20,50
4,0.481613709,0.625223842,0.604304636,1.563727319,2.054233879,2.417218536,0.28232285,0,0,0,186.7333333,130.3,100.6666667,0.603830911,11.94328487,2023,0,3.604475727,20,50
5,0.394008811,0.559551135,0.529372718,1.672246724,1.396327503,0.605708584,0.282945741,0,0,0,189.1666667,130.7,100.4333333,0.530263158,12.200158,2023,0,3.604475727,20,50
6,0.373979411,0.572126511,0.525429219,1.295704693,2.346361615,2.246517651,0.239658566,0,0,0,187.8,129.6333333,102.9,0.533306899,13.57430753,2023,0,3.604475727,20,50
7,0.380362749,0.647152318,0.544563843,2.546215653,3.674172118,1.038242742,0.327687347,0,0,0,191.1333333,125.8333333,105.4666667,0.561982367,16.49736391,2023,0,3.604475727,20,50
8,0.42852125,0.669148936,0.612700409,2.628205277,2.523936257,1.721156873,0.306446772,0,0,0,189.8,125.3333333,106.0333333,0.592885906,22.72195108,2023,0,3.604475727,20,50
9,0.539240506,0.719541456,0.704643963,3.498191498,4.281524897,3.503096022,0.263173699,0,0,0,184.3333333,125.0333333,107.6666667,0.677642276,28.97079613,2023,0,3.604475727,20,50
10,0.57036634,0.763461023,0.74808693,2.912586063,3.715510204,1.899296038,0.263601355,0.066195138,0,0,183.8,124.4333333,108.9,0.727720066,41.08885104,2023,0,3.604475727,20,50
11,0.64171123,0.835274542,0.770795386,4.163992882,4.352468193,2.105343081,0.419845033,0,0,0,187,120.2,109.8,0.800831601,40.010136,2023,0,3.604475727,20,50
12,0.67468377,0.852876106,0.777639365,2.731159911,3.936670326,2.046091497,0.352061719,0,0,0,187.1,120.5333333,107.0333333,0.816643357,40.87767656,2023,0,3.604475727,20,50
1,0.643087971,0.793423495,0.774431272,3.07989224,2.71015653,2.689842924,0.352189124,0,0,0,185.6666667,125.7,104.0333333,0.777173155,28.59206814,2024,0,3.604475727,20,50
2,0.586025408,0.747379187,0.691492777,2.119782209,3.453081109,1.288924567,0.28636089,0,0,0,183.6666667,130.3666667,103.8333333,0.718457454,22.22354273,2024,0,3.604475727,20,50
3,0.534655267,0.661445174,0.643385903,2.456794724,2.305457368,1.762149967,0.264141843,0,0,0,183.2333333,131.9333333,103.5666667,0.664441663,14.95343028,2024,0,3.604475727,20,50
4,0.459623894,0.584665335,0.576343381,1.547750726,1.458541512,1.315530807,0.330675859,0,0,0,180.8,133.4666667,101.7333333,0.561687414,12.74688972,2024,0,3.604475727,20,50
5,0.448575657,0.611402851,0.549739922,2.160562277,2.829457298,1.18660599,0.176456362,0,0,0,180.2,133.3,102.5333333,0.57696031,14.01946693,2024,0,3.604475727,20,50
6,0.426559356,0.603388142,0.616161616,1.936162397,2.45515687,3.092212468,0.396763086,0,0,0,182.2333333,133.8,102.3,0.563283294,13.45434133,2024,0,3.604475727,20,50
7,0.443542435,0.584793878,0.672733182,2.49169749,2.342631519,1.779330522,0.286101893,0,0,0,180.6666667,135.0333333,102.5666667,0.573192482,19.21964609,2024,0,3.604475727,20,50
8,0.483033175,0.62961165,0.673008707,2.975355305,3.720873713,2.354079336,0.462303964,0.069194309,0,0,175.8333333,137.3333333,103.3666667,0.615468707,22.34705676,2024,0,3.604475727,20,50
9,0.547586742,0.697785187,0.70852459,3.466757208,3.303167552,2.632786959,0.285826163,0,0,0,171.9666667,139.9666667,101.6666667,0.676230623,30.34803491,2024,0,3.604475727,20,50
10,0.628824322,0.794761905,0.717580214,3.581873998,3.73690486,2.317847565,0.503962059,0,0,0,173.2333333,140,99.73333333,0.763967611,39.0415707,2024,0,3.604475727,20,50
11,0.680912783,0.841567696,0.711357527,3.529297933,3.294536859,2.820900589,0.371534627,0,0.086698338,0,172.3666667,140.3333333,99.2,0.80422135,43.61252147,2024,0,3.604475727,20,50
12,0.66134372,0.827874564,0.755720054,3.554040939,3.476190478,2.210632548,0.131618489,0.071080819,0,0,171.1666667,143.5,99.06666667,0.799511002,41.3487758,2024,0,3.604475727,20,50
1,0.263751763,0.483576642,0.694693878,1.351375222,1.998175263,2.780952334,1.224010773,0,0,0,189.0666667,146.1333333,122.5,0.423547799,9.95156755,2010,0,1.643574799,20,50
2,0.242145461,0.479090074,0.650235392,0.823641717,2.348345637,2.122680634,0.751572121,0,0,0,192.0333333,145.0666667,120.3666667,0.409636981,8.257478837,2010,0,1.643574799,20,50
3,0.20749782,0.477954545,0.539514102,0.82737577,1.659090966,1.528902501,0.750861784,0,0,0,191.1666667,146.6666667,119.3666667,0.38814157,5.514852812,2010,0,1.643574799,20,50
4,0.157325293,0.383794825,0.461028192,0.582653448,0.911257409,0.907960206,0.610163826,0,0,0,187.9333333,146.8666667,120.6,0.308777016,3.960711067,2010,0,1.643574799,20,50
5,0.117405289,0.31489071,0.32951758,0.130450323,1.163479045,0.397928596,0.691750284,0,0,0,186.5333333,146.4,122.3,0.248716936,3.881292928,2010,0,1.643574799,20,50
6,0.086360399,0.256272401,0.262642741,0.259971499,0.654121876,0.893148445,0.488893837,0.064992875,0,0,187.2,148.8,122.6,0.203407331,4.067963652,2010,0,1.643574799,20,50
7,0.070979335,0.21294869,0.223025584,0.39353098,0.643030167,0.812013328,0.427615045,0,0,0,185.5,151.3666667,119.8666667,0.169234687,3.866161783,2010,0,1.643574799,20,50
8,0.071881224,0.20256745,0.245192308,0.39652361,0.873585746,1.341911733,0.673130628,0,0.079416886,0,184.1,153.2,117.8666667,0.161120841,4.9174685,2010,0,1.643574799,20,50
9,0.080899692,0.216309013,0.2823219,0.463450037,1.174892709,0.963060692,0.569517948,0,0,0,183.7666667,155.3333333,113.7,0.176171584,6.124051308,2010,0,1.643574799,20,50
10,0.115473853,0.246076722,0.336616454,1.042298794,1.909328699,1.903244555,1.286937598,0,0,0,186.7666667,152.9333333,115.0666667,0.203823237,8.45552575,2010,0,1.643574799,20,50
11,0.175806736,0.34861384,0.400753405,1.094163321,1.354507744,1.903796017,1.428890973,0,0,0,189.0333333,152.7,115.0333333,0.294804078,10.90829665,2010,0,1.643574799,20,50
12,0.208392857,0.362046632,0.526832083,1.499107182,2.127590753,3.264570057,1.508432861,0,0,0,186.6666667,154.4,115.5333333,0.306231743,12.61175887,2010,0,1.643574799,20,50
1,0.258426966,0.43382037,0.603033772,1.256795965,1.960678957,3.238408774,1.527196588,0,0.078427158,0,183.9333333,155.1333333,116.4666667,0.379554903,11.95813455,2011,0,1.643574799,20,50
2,0.25813449,0.482008188,0.632879046,1.253615372,2.202111691,2.176320255,1.09792776,0,0,0,184.4,154.7,117.4,0.401085348,9.757034078,2011,0,1.643574799,20,50
3,0.251224379,0.508893709,0.61447178,1.125521518,2.533622503,2.324167892,1.111880373,0,0.079175703,0,183.7666667,153.6666667,115.1666667,0.413091716,6.796616559,2011,0,1.643574799,20,50
4,0.195636364,0.467510187,0.516583505,0.597272694,0.939309418,0.857059002,0.768038101,0,0,0,183.3333333,155.4333333,113.5666667,0.369421285,6.173863543,2011,0,1.643574799,20,50
5,0.190169367,0.358343842,0.485539001,0.739138424,0.767129064,1.599474102,0.910981698,0,0,0,181.0666667,158.6,114.1,0.301102941,4.718131502,2011,0,1.643574799,20,50
6,0.122360483,0.318921145,0.355883203,0.55052793,1.202388287,0.844174623,0.385427654,0,0,0,176.8,161.9,115.3,0.247138462,5.184809835,2011,0,1.643574799,20,50
7,0.142124264,0.324683286,0.371486526,0.762872912,1.715365678,1.269197345,0.630572893,0,0,0,175.4333333,163.1333333,115.0333333,0.267721364,5.321184268,2011,0,1.643574799,20,50
8,0.163843958,0.306526571,0.364671533,1.111322522,1.032531872,1.705109477,0.873691846,0,0,0,175.1666667,164.9666667,114.1666667,0.280298398,5.569060827,2011,0,1.643574799,20,50
9,0.186495792,0.318917811,0.415078236,1.117061973,1.346587479,1.661450982,0.916624814,0,0,0,174.2666667,162.6333333,117.1666667,0.29600297,9.859941646,2011,0,1.643574799,20,50
10,0.207186544,0.33031488,0.552310746,1.116207957,1.802840173,3.104621395,1.389075503,0,0,0,174.4,161.9666667,117.5666667,0.300497512,11.42992179,2011,0,1.643574799,20,50
11,0.255213315,0.417963078,0.578843996,1.396594644,2.952706799,2.867564589,1.490712754,0,0,0,174.2333333,160.7,118.8,0.380802617,15.91628413,2011,0,1.643574799,20,50
12,0.2753122,0.526106934,0.683991106,1.612872228,3.35421887,3.347693257,1.569936359,0,0,0,173.5,159.6,119.9333333,0.442629179,16.36434308,2011,0,1.643574799,20,50
1,0.310638298,0.597588859,0.633908686,1.341392696,3.034712076,2.946826264,1.344383061,0,0,0.101614699,172.3333333,160.3666667,119.7333333,0.515638739,13.53776715,2012,0,1.643574799,20,50
