month,PfPR U5,PfPR U15,PfPR U80,Cases U5,Cases U15,Cases U80,Severe cases U5,Severe cases U15,Severe cases U80,Pop U5,Pop U15,Pop U80,PfPR_2to10,PfPR_16to80,annualeir,year,Run_Number,x_Temporary_Larval_Habitat,scale_temp_rain,scale_water_veg
4,0.449795463,0.563367864,0.526641884,1.968203813,1.528543033,1.243804216,0,0,0,179.2666667,151.2333333,107.6,0.538692712,0.538692712,32.48515051,1972,0,3.604475727,20,50
5,0.444486405,0.543411194,0.490943756,2.68787773,1.849933892,1.739752181,0,0,0,176.5333333,151.2666667,104.9,0.525559305,0.525559305,31.93239307,1972,0,3.604475727,20,50
6,0.444315545,0.544678055,0.540540541,1.693735421,1.758650959,1.24728179,0,0,0,172.4,152.2,107.3,0.515826348,0.515826348,31.29523988,1972,0,3.604475727,20,50
7,0.436222972,0.541085604,0.453918495,1.520531662,2.114353046,0.686520383,0,0,0,168.0333333,155.3666667,106.3333333,0.502224969,0.502224969,37.82839682,1972,0,3.604475727,20,50
8,0.403695521,0.504288165,0.502637294,2.345852613,2.347770184,2.038473487,0,0,0,165.9666667,155.4666667,107.4333333,0.458271605,0.458271605,43.26987288,1972,0,3.604475727,20,50
9,0.447147986,0.539234552,0.526705773,2.766254589,2.731451765,1.690336503,0.072796173,0,0,167.1333333,155.9,107.9666667,0.503538311,0.503538311,51.80944322,1972,0,3.604475727,20,50
10,0.533414092,0.656276687,0.646912814,2.579244822,3.116993904,1.811976433,0,0,0,165.1,156.1333333,107.4333333,0.607905331,0.607905331,58.57634892,1972,0,3.604475727,20,50
11,0.571574018,0.725802975,0.634793337,3.790470265,4.406122208,2.364281259,0,0,0,163.7,154.6333333,108.0666667,0.672282341,0.672282341,85.50395186,1972,0,3.604475727,20,50
12,0.629675553,0.771538791,0.624100156,2.187435381,2.346763909,1.942097068,0,0,0,161.3,155.5333333,106.5,0.729320532,0.729320532,52.93148234,1972,0,3.604475727,20,50
1,0.582374692,0.667168028,0.598983159,2.399342537,2.509669065,1.85573566,0,0,0,162.2666667,155.1333333,104.9,0.652258378,0.652258378,36.79262243,1973,0,3.604475727,20,50
2,0.494543957,0.586000854,0.568240621,1.878731698,1.324157126,1.416558892,0,0,0,161.9,156.2,103.0666667,0.567908654,0.567908654,40.0199718,1973,0,3.604475727,20,50
3,0.447792869,0.54973822,0.518806744,2.014006838,2.369633503,1.183527857,0,0,0,157.0666667,159.1666667,102.8,0.532279474,0.532279474,33.04742096,1973,0,3.604475727,20,50
4,0.36888412,0.574916528,0.502868069,1.644849792,1.980383903,1.163161248,0,0,0,155.3333333,159.7333333,104.6,0.520632988,0.520632988,30.37791439,1973,0,3.604475727,20,50
5,0.351963746,0.544464983,0.388888889,1.811609849,2.098993719,1.152146459,0,0,0,154.4666667,162.3,105.6,0.504768892,0.504768892,30.2524019,1973,0,3.604475727,20,50
6,0.314926661,0.560024752,0.506460763,1.417169943,2.108085841,1.955562532,0,0,0,154.5333333,161.6,105.7666667,0.480176752,0.480176752,33.04895176,1973,0,3.604475727,20,50
7,0.359913793,0.574193548,0.490548497,1.337284535,2.126951009,0.904865205,0,0,0,154.6666667,160.1666667,107.5666667,0.513560158,0.513560158,30.54456455,1973,0,3.604475727,20,50
8,0.347466841,0.550185874,0.512496143,2.460317545,3.090665124,1.576673895,0,0,0,153.3,161.4,108.0333333,0.500123183,0.500123183,53.73237498,1973,0,3.604475727,20,50
9,0.455901711,0.653235908,0.581232918,2.562527418,2.667014636,2.438505903,0,0,0,151.9333333,159.6666667,109.7666667,0.612399256,0.612399256,47.69508324,1973,0,3.604475727,20,50
10,0.487301932,0.649186644,0.649493746,2.53527236,2.890625,2.065217324,0,0,0,153.5666667,155.7333333,111.9333333,0.610806089,0.610806089,55.59675357,1973,0,3.604475727,20,50
11,0.575884033,0.697674419,0.687387926,3.12650992,3.458225787,2.290795036,0,0,0,151.7666667,154.8,111.5333333,0.670337922,0.670337922,60.31679875,1973,0,3.604475727,20,50
12,0.619788291,0.741830773,0.642390012,3.075178228,3.238476567,2.387039259,0,0,0,154.3,154.0333333,112.1333333,0.716410386,0.716410386,51.1612945,1973,0,3.604475727,20,50
1,0.553376906,0.72543539,0.654512851,2.783224322,2.982154414,2.618051469,0,0,0,153,155.0333333,111.5333333,0.67778485,0.67778485,62.00942072,1974,0,3.604475727,20,50
2,0.544800523,0.694492628,0.691940299,1.989317685,1.899392903,2.07014931,0,0,0,152.9,153.7333333,111.6666667,0.664987731,0.664987731,25.67775388,1974,0,3.604475727,20,50
3,0.442844677,0.560095115,0.628912072,1.353621252,1.183527857,1.305514187,0,0,0,152.8,154.2,111.8333333,0.548433234,0.548433234,23.55750028,1974,0,3.604475727,20,50
4,0.385007433,0.480140443,0.500883392,1.550222933,1.521834597,1.397232018,0,0,0,156.9666667,151.9,113.2,0.474950948,0.474950948,17.27177554,1974,0,3.604475727,20,50
5,0.347807578,0.369318182,0.377429649,1.16538953,1.116695806,0.529445894,0,0,0,156.6,152.5333333,114.9,0.387945782,0.387945782,14.6602522,1974,0,3.604475727,20,50
6,0.285347044,0.369240895,0.305895756,1.485646926,1.681658618,0.415835947,0,0,0,155.6,151.9333333,117.0333333,0.353925184,0.353925184,17.72688989,1974,0,3.604475727,20,50
7,0.260655387,0.398278906,0.289912405,1.407153502,1.610767841,1.134501278,0,0,0,155.6333333,151.0666667,117.9666667,0.366626715,0.366626715,33.48686339,1974,0,3.604475727,20,50
8,0.346088072,0.495289367,0.43933169,2.574818306,3.68438758,1.59956181,0,0,0,155.9333333,148.6,121.7,0.455540541,0.455540541,41.43734442,1974,0,3.604475727,20,50
9,0.371184632,0.641513659,0.617719442,2.181430101,2.942230135,3.193874836,0,0,0,156.1666667,148.8666667,121.9,0.555465696,0.555465696,42.13756945,1974,0,3.604475727,20,50
10,0.487804878,0.651478106,0.635637565,2.678610027,3.245165646,1.708895601,0.078782648,0,0,154.4333333,149.9666667,121.0333333,0.624282855,0.624282855,49.4614686,1974,0,3.604475727,20,50
11,0.576110867,0.689995612,0.661226787,3.452485576,3.363317236,2.259425953,0.080290362,0,0,151.5333333,151.9333333,118.4666667,0.685733245,0.685733245,54.04535219,1974,0,3.604475727,20,50
12,0.567440822,0.707406608,0.727062229,2.526797757,2.600950018,2.429811887,0,0,0,149.2666667,154.3666667,115.1666667,0.690916345,0.690916345,46.57840575,1974,0,3.604475727,20,50
1,0.519381582,0.654956897,0.630309989,2.208155997,2.123922497,1.152411044,0,0,0,148.7666667,154.6666667,116.1333333,0.647484909,0.647484909,31.88028072,1975,0,3.604475727,20,50
2,0.429938483,0.598379876,0.537917374,1.413761638,2.567682691,1.859083191,0,0,0,146.3,156.3666667,117.8,0.58122986,0.58122986,29.67759991,1975,0,3.604475727,20,50
3,0.369813041,0.53460972,0.48972016,1.331509352,1.535872072,1.459166199,0,0,0,146.2,158.4333333,116.7333333,0.521204013,0.521204013,17.90864443,1975,0,3.604475727,20,50
4,0.353863382,0.470637409,0.385334088,1.880179182,1.678160936,0.826727092,0,0,0,148.8333333,159.5,117.7333333,0.47409188,0.47409188,20.86662927,1975,0,3.604475727,20,50
5,0.27550328,0.435796862,0.42336789,0.660484076,1.054913267,1.227234542,0,0,0,147.3666667,161.4666667,118.9666667,0.413714744,0.413714744,17.63692869,1975,0,3.604475727,20,50
6,0.245287304,0.386923236,0.401002506,0.994776249,1.812538862,1.321358949,0,0,0,146.7666667,161.1,119.7,0.370029754,0.370029754,23.18130464,1975,0,3.604475727,20,50
7,0.259698026,0.471273768,0.452984464,1.610917538,2.313432753,1.193785787,0,0,0,143.5,163.0333333,122.3,0.43291519,0.43291519,20.51478872,1975,0,3.604475727,20,50
8,0.290990355,0.459013092,0.457197383,1.287932284,1.470292062,1.691657573,0,0,0,141.7,165.5,122.2666667,0.435834358,0.435834358,29.76016913,1975,0,3.604475727,20,50
9,0.32826242,0.507747318,0.538628945,1.735203266,2.900277972,2.085146919,0,0,0,140.2333333,167.8,122.5333333,0.482829109,0.482829109,38.59606392,1975,0,3.604475727,20,50
10,0.35243218,0.547912525,0.648604714,2.219363824,2.24950289,2.175562114,0,0,0,142.5333333,167.6666667,123.0333333,0.515180395,0.515180395,42.57488384,1975,0,3.604475727,20,50
11,0.400045537,0.602747909,0.671092669,2.32695809,3.41596964,2.019363791,0,0,0,146.4,167.4,120.5,0.56239782,0.56239782,67.00408709,1975,0,3.604475727,20,50
12,0.517203352,0.70892678,0.734086525,3.703131914,4.246740103,2.51446683,0,0,0,151.1333333,166.1666667,120.9666667,0.684081299,0.684081299,66.98056549,1975,0,3.604475727,20,50
1,0.58271719,0.789927494,0.721652343,3.036044419,3.07564164,1.21430549,0,0,0,144.2666667,170.1,120.2333333,0.766960054,0.766960054,33.07477621,1976,0,3.604475727,20,50
2,0.512252592,0.699921599,0.619559229,1.118049048,1.144649148,2.111570254,0,0,0,141.4666667,170.0666667,121,0.6711528,0.6711528,37.9354759,1976,0,3.604475727,20,50
3,0.46773058,0.671208531,0.638152501,1.970194809,3.531793013,2.493850701,0,0,0,142.0333333,168.8,121.9666667,0.647370567,0.647370567,40.67647815,1976,0,3.604475727,20,50
4,0.364033073,0.601953602,0.56631016,1.089802481,1.26271873,0.780748665,0,0,0,145.1333333,163.8,124.6666667,0.560363837,0.560363837,16.30747621,1976,0,3.604475727,20,50
5,0.265446224,0.543135628,0.473867596,0.584668182,1.740978844,1.076118991,0,0,0,145.6666667,160.7333333,124.3666667,0.483857559,0.483857559,15.89033807,1976,0,3.604475727,20,50
6,0.222796763,0.413642961,0.418127054,1.230890304,1.286543705,0.999452323,0,0,0,148.2666667,160.7666667,121.7333333,0.388061778,0.388061778,18.22589343,1976,0,3.604475727,20,50
7,0.219321731,0.38245687,0.443899782,0.977242291,1.59322384,1.391612187,0,0,0,149.4,160.3666667,122.4,0.358834244,0.358834244,17.42382603,1976,0,3.604475727,20,50
8,0.226942549,0.436382755,0.451698514,1.285494208,3.147213519,1.840498954,0,0,0,151.4333333,158.5,125.6,0.393191489,0.393191489,28.50254199,1976,0,3.604475727,20,50
9,0.286766298,0.518277311,0.555110755,2.371670008,1.917016879,1.75340268,0,0,0,153.9,158.6666667,124.9,0.464583628,0.464583628,32.05127825,1976,0,3.604475727,20,50
10,0.330092893,0.560016729,0.563316449,1.340462305,2.976788007,1.94614768,0,0,0,154.3,159.4,125.0333333,0.506245614,0.506245614,28.33756711,1976,0,3.604475727,20,50
11,0.401703801,0.615661376,0.568187813,3.029707313,2.626455039,2.021893948,0,0,0,152.6,157.5,126.3666667,0.581254405,0.581254405,55.05014569,1976,0,3.604475727,20,50
12,0.479547433,0.698080656,0.678246927,2.461923465,4.644166335,1.950828433,0.079416886,0,0,153.2,154.5666667,124.7333333,0.659388646,0.659388646,39.70235879,1976,0,3.604475727,20,50
1,0.499029545,0.692642577,0.602232507,1.889152408,2.14518933,1.09311191,0,0,0,154.5666667,153.1333333,122.4333333,0.667779633,0.667779633,45.09472703,1977,0,3.604475727,20,50
2,0.462473348,0.713498015,0.65730801,2.256929606,3.059108973,2.109826639,0,0,0,156.3333333,151.1333333,121.1,0.650721021,0.650721021,27.0472189,1977,0,3.604475727,20,50
3,0.421849088,0.648890881,0.634837644,0.983623557,2.044588886,0.903962575,0,0,0,160.8,148.7666667,121.1333333,0.597377232,0.597377232,16.15896425,1977,0,3.604475727,20,50
4,0.334904694,0.547662279,0.52062975,1.196966648,1.076940574,0.792616725,0,0,0,162.6333333,146.8666667,122.8,0.486701017,0.486701017,11.79045422,1977,0,3.604475727,20,50
5,0.21399177,0.405867406,0.452708165,0.450617284,1.096096091,0.786849916,0,0,0,162,144.3,123.7,0.358877193,0.358877193,14.31160763,1977,0,3.604475727,20,50
6,0.202623907,0.354604956,0.386550172,1.140149944,0.938522659,1.159650475,0,0,0,160.0666667,142.6,125.9,0.313384267,0.313384267,13.9566241,1977,0,3.604475727,20,50
7,0.176737472,0.328812753,0.376235049,0.602186024,1.30264096,0.759230375,0,0,0,161.6333333,140.1,128.2,0.277392903,0.277392903,13.84538547,1977,0,3.604475727,20,50
8,0.186503829,0.368370299,0.413071895,1.359966874,2.02386684,1.335947737,0.075553715,0,0,161.0333333,138.2666667,127.5,0.302361325,0.302361325,26.82603086,1977,0,3.604475727,20,50
9,0.232150143,0.455604076,0.523064894,1.861485094,3.541969955,2.568412744,0,0,0,163.4,137.4,127.9,0.369556201,0.369556201,49.75134063,1977,0,3.604475727,20,50
10,0.425434963,0.701314217,0.713768116,3.855633728,4.884110034,3.68400608,0,0,0,160.9333333,139.5,128.8,0.600501114,0.600501114,56.05886493,1977,0,3.604475727,20,50
11,0.491290661,0.801271486,0.794628752,1.685204595,2.836119689,2.306477129,0,0,0,158.8333333,141.5666667,126.6,0.699371947,0.699371947,50.36520436,1977,0,3.604475727,20,50
12,0.548019083,0.708353337,0.701134265,3.10412766,1.927508324,2.118174613,0.151420861,0,0,160.7,138.8666667,126.3666667,0.664308955,0.664308955,36.85040463,1977,0,3.604475727,20,50
1,0.489506173,0.649451888,0.60089568,1.727366254,2.489646852,1.634615414,0,0,0,162,136.8333333,126.5333333,0.620119692,0.620119692,22.39064522,1978,0,3.604475727,20,50
2,0.406641604,0.578984989,0.574220814,0.914786965,1.913271353,1.542525053,0,0,0,159.6,139.9,126.2,0.55120697,0.55120697,20.18814338,1978,0,3.604475727,20,50
3,0.331105076,0.498305085,0.468580295,1.601211548,1.414043546,0.943884179,0,0,0,159.5666667,137.6666667,128.9,0.452435204,0.452435204,15.21120974,1978,0,3.604475727,20,50
4,0.246309574,0.430723635,0.429049704,1.077604353,1.262040004,1.03399431,0.07697174,0,0,158.0666667,134.9666667,129.4333333,0.37159172,0.37159172,18.38991753,1978,0,3.604475727,20,50
5,0.260805397,0.415228426,0.399439205,1.231288195,1.945431501,1.20953352,0,0,0,158.1,131.3333333,130.7666667,0.370583994,0.370583994,22.89870706,1978,0,3.604475727,20,50
6,0.226284998,0.43459265,0.439644219,0.686376952,1.78231822,1.391359605,0,0,0,159.5333333,129.7,131.1666667,0.362430466,0.362430466,15.45791756,1978,0,3.604475727,20,50
7,0.239483549,0.440824637,0.446355236,1.444189928,2.136676021,1.405287422,0,0,0,160.0666667,130.9666667,129.8666667,0.368518255,0.368518255,16.45494401,1978,0,3.604475727,20,50
8,0.264869315,0.482820976,0.422881786,0.901420087,2.168690294,1.203703664,0,0,0,161.9666667,129.0333333,131.4,0.410260095,0.410260095,21.57090758,1978,0,3.604475727,20,50
9,0.235149024,0.51621074,0.444473008,1.200411081,2.218845069,2.15809764,0,0,0,162.1666667,131.6,129.6666667,0.422766571,0.422766571,25.23159988,1978,0,3.604475727,20,50
10,0.29229498,0.530268777,0.507333683,2.035736494,3.117307127,2.581194408,0,0,0,161.3666667,132.7,127.2666667,0.456754825,0.456754825,32.98608481,1978,0,3.604475727,20,50
11,0.33673682,0.682056401,0.616145833,2.281725258,3.279261231,3.041666746,0,0,0,159.9666667,133.5666667,128,0.560394061,0.560394061,39.11698593,1978,0,3.604475727,20,50
12,0.423711125,0.685309471,0.649921507,2.59027338,2.086751193,2.387493476,0,0,0,159.7,134.1,127.4,0.604900028,0.604900028,28.98502345,1978,0,3.604475727,20,50
1,0.414827155,0.631813677,0.593096234,1.748229913,1.989593729,1.431746855,0,0,0,160.0666667,134.5333333,127.4666667,0.567411781,0.567411781,22.36195791,1979,0,3.604475727,20,50
2,0.405134627,0.557621727,0.531258174,1.142767668,1.696843669,0.572848544,0,0.089307562,0,159.7,136.2333333,127.4333333,0.505573585,0.505573585,20.0598126,1979,0,3.604475727,20,50
3,0.355073974,0.541462218,0.502610966,1.825380206,2.059617348,1.334203705,0,0,0,159.9666667,135.8666667,127.6666667,0.473137888,0.473137888,10.89422867,1979,0,3.604475727,20,50
4,0.294354839,0.392024982,0.415265546,0.464770809,0.701417267,0.29223378,0,0,0,157.0666667,138.7666667,124.9,0.370380623,0.370380623,9.707045692,1979,0,3.604475727,20,50
5,0.240685225,0.340101523,0.369888476,0.547109224,0.970509991,0.969198123,0,0,0,155.6666667,137.9,125.5333333,0.315108925,0.315108925,9.886651029,1979,0,3.604475727,20,50
6,0.199488491,0.293799213,0.337262256,1.244671822,1.257381916,0.977765843,0,0,0,156.4,135.4666667,124.4333333,0.268467708,0.268467708,13.03947726,1979,0,3.604475727,20,50
7,0.199104669,0.317856261,0.361899563,0.778085664,1.532477148,1.394650683,0,0,0,156.3666667,134.9666667,122.1333333,0.286337414,0.286337414,13.81701461,1979,0,3.604475727,20,50
8,0.204785514,0.348578492,0.404440697,1.180211306,2.075401798,1.12844298,0,0,0,154.6333333,134.8333333,118.6,0.302846674,0.302846674,15.87120412,1979,0,3.604475727,20,50
9,0.243655914,0.388888889,0.480135249,1.334408596,1.875917695,2.159763269,0,0,0,155,136.2,118.3,0.363089408,0.363089408,18.2748079,1979,0,3.604475727,20,50
10,0.244074311,0.470947266,0.496217428,1.169122383,2.495117188,1.227234542,0,0,0,156.1,136.5333333,118.9666667,0.405514552,0.405514552,25.27893558,1979,0,3.604475727,20,50
11,0.295338983,0.516152717,0.504376368,2.087923698,2.054576524,1.497538313,0.077330507,0,0,157.3333333,136.2,121.8666667,0.434120442,0.434120442,28.36017836,1979,0,3.604475727,20,50
12,0.345663265,0.538254046,0.588900862,1.707057774,3.043158412,2.556573182,0,0,0,156.8,135.9333333,123.7333333,0.461096313,0.461096313,32.34321902,1979,0,3.604475727,20,50
1,0.393802453,0.541869523,0.645794141,1.256724715,1.954722434,1.961838156,0.078545295,0,0,154.9,136.9333333,124.0333333,0.490558061,0.490558061,18.02869076,1980,0,3.604475727,20,50
2,0.37007535,0.508957055,0.606100796,1.728740647,1.433128834,1.45225469,0,0,0,154.8333333,135.8333333,125.6666667,0.46054682,0.46054682,14.34193654,1980,0,3.604475727,20,50
3,0.284482759,0.452227723,0.499479438,1.101293147,1.897277288,1.330036491,0.078663796,0,0,154.6666667,134.6666667,128.0666667,0.38812135,0.38812135,9.185078696,1980,0,3.604475727,20,50
4,0.246652268,0.396661757,0.378045586,0.709503226,1.523073159,0.573749006,0,0,0,154.3333333,135.8,127.2333333,0.347548881,0.347548881,8.932145737,1980,0,3.604475727,20,50
5,0.16518727,0.342111801,0.277415994,0.474128589,0.906832293,0.570461065,0,0,0,153.9666667,134.1666667,127.9666667,0.275311086,0.275311086,6.388710864,1980,0,3.604475727,20,50
6,0.124025974,0.256500884,0.22022125,0.474025995,0.552890673,0.469513759,0,0,0,154,132.0333333,129.5666667,0.209984487,0.209984487,7.188090047,1980,0,3.604475727,20,50
7,0.123194748,0.246141975,0.252713961,0.638949692,1.220421858,0.921484455,0,0,0,152.3333333,129.6,132.0333333,0.204610951,0.204610951,7.446203397,1980,0,3.604475727,20,50
8,0.132143664,0.231950845,0.263353116,1.236729138,0.560675874,0.902571678,0,0,0,147.5666667,130.2,134.8,0.197913606,0.197913606,11.1909734,1980,0,3.604475727,20,50
9,0.192137706,0.257083977,0.332357961,0.849034637,1.59840285,1.246037573,0,0,0,143.3,129.4,136.7,0.23988006,0.23988006,15.25713169,1980,0,3.604475727,20,50
10,0.182169661,0.337075718,0.395325953,1.079144858,2.191906087,1.526445225,0,0.095300265,0,146.5666667,127.6666667,135.5,0.287801968,0.287801968,19.52919216,1980,0,3.604475727,20,50
11,0.238646685,0.404098791,0.471642524,1.574704811,2.013925329,2.061134256,0,0,0,146.8,126.8666667,135.7666667,0.364434524,0.364434524,30.05150228,1980,0,3.604475727,20,50
12,0.293590318,0.471037388,0.612798805,2.045047097,2.498683557,3.271912247,0,0,0,148.7333333,126.6,133.8666667,0.430078764,0.430078764,28.41558578,1980,0,3.604475727,20,50
1,0.297339946,0.560995402,0.641151858,1.481064051,2.566946238,2.425547697,0,0,0,147.8666667,123.2333333,135.4333333,0.476560122,0.476560122,22.91807815,1981,0,3.604475727,20,50
2,0.312810104,0.521775083,0.641140025,1.646368951,1.408489555,2.351920739,0,0,0,147.8,120.9333333,134.5,0.449479486,0.449479486,14.72225182,1981,0,3.604475727,20,50
3,0.298674589,0.452324037,0.522606719,1.000914037,1.551128864,0.921949968,0,0,0,145.8666667,125.5,131.9666667,0.395415908,0.395415908,10.75466626,1981,0,3.604475727,20,50
4,0.25526075,0.356919875,0.450792002,0.667886555,1.424297579,0.853025213,0,0,0,145.7333333,128.1333333,128.3666667,0.330363883,0.330363883,7.100297217,1981,0,3.604475727,20,50
5,0.185219188,0.352130646,0.345702082,0.418866202,1.397040077,0.9743727,0,0.093136005,0,145.2333333,130.6333333,124.8666667,0.295955327,0.295955327,8.562024612,1981,0,3.604475727,20,50
6,0.165576833,0.331334333,0.321628093,1.108127058,0.820839576,0.971002951,0,0,0,142.7333333,133.4,125.3,0.287434161,0.287434161,16.65183898,1981,0,3.604475727,20,50
7,0.23739645,0.363070022,0.390282546,1.641420119,1.819088012,1.156588286,0,0,0,140.8333333,133.7666667,126.2333333,0.347728295,0.347728295,10.46627429,1981,0,3.604475727,20,50
8,0.226423903,0.320574163,0.368588892,0.937208243,1.286829561,1.163964897,0,0,0,142.8,132.3666667,125.4333333,0.30239521,0.30239521,17.73782213,1981,0,3.604475727,20,50
9,0.277293578,0.388226338,0.447186837,1.925458692,2.500634395,1.93736732,0,0,0,145.3333333,131.3666667,125.6,0.37222888,0.37222888,16.08073851,1981,0,3.604475727,20,50
